asset,event,file,original_title,creator,site,url,license,license_url,date
"notw_synthesized_sfx","AMB_FIRE_SMALL","notw_synthesized_sfx/fire_small_01.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","AMB_FOREST_NIGHT","notw_synthesized_sfx/forest_night_02.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","AMB_FOREST_NIGHT","notw_synthesized_sfx/forest_night_03.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","AMB_UNDERTHING_BASE","notw_synthesized_sfx/underthing_base_01.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","AMB_UNDERTHING_BASE","notw_synthesized_sfx/underthing_base_02.wav","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","AMB_UNIVERSITY_COURTYARD_BASE","notw_synthesized_sfx/university_courtyard_base_01.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","AMB_WIND_LIGHT_LAYER","notw_synthesized_sfx/wind_light_layer_01.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","MUS_STING_ENDCARD","notw_synthesized_sfx/sting_endcard_02.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_ARROW_FLY","notw_synthesized_sfx/arrow_fly_01.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_ARROW_FLY","notw_synthesized_sfx/arrow_fly_02.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_ARROW_FLY","notw_synthesized_sfx/arrow_fly_03.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_ARROW_HIT_FLESH","notw_synthesized_sfx/arrow_hit_flesh_01.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_ARROW_HIT_FLESH","notw_synthesized_sfx/arrow_hit_flesh_02.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_ARROW_HIT_FLESH","notw_synthesized_sfx/arrow_hit_flesh_03.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_ARROW_HIT_STONE","notw_synthesized_sfx/arrow_hit_stone_01.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_ARROW_HIT_STONE","notw_synthesized_sfx/arrow_hit_stone_02.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_ARROW_HIT_STONE","notw_synthesized_sfx/arrow_hit_stone_03.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_ARROW_HIT_WOOD","notw_synthesized_sfx/arrow_hit_wood_01.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_ARROW_HIT_WOOD","notw_synthesized_sfx/arrow_hit_wood_02.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_ARROW_HIT_WOOD","notw_synthesized_sfx/arrow_hit_wood_03.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_BOOK_CLOSE","notw_synthesized_sfx/book_close_01.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_BOOK_CLOSE","notw_synthesized_sfx/book_close_02.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_BOOK_PICKUP","notw_synthesized_sfx/book_pickup_01.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_BOOK_PICKUP","notw_synthesized_sfx/book_pickup_02.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_BOOK_PLACE","notw_synthesized_sfx/book_place_01.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_BOOK_PLACE","notw_synthesized_sfx/book_place_02.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_BOW_DRAW","notw_synthesized_sfx/bow_draw_01.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_BOW_DRAW","notw_synthesized_sfx/bow_draw_02.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_BOW_RELEASE","notw_synthesized_sfx/bow_release_01.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_BOW_RELEASE","notw_synthesized_sfx/bow_release_02.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_BOW_RELEASE","notw_synthesized_sfx/bow_release_03.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_CHEST_CLOSE","notw_synthesized_sfx/chest_close_01.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_CHEST_CLOSE","notw_synthesized_sfx/chest_close_02.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_CHEST_OPEN","notw_synthesized_sfx/chest_open_01.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_CHEST_OPEN","notw_synthesized_sfx/chest_open_02.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_CLOAK_MOVE","notw_synthesized_sfx/cloak_move_01.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_CLOAK_MOVE","notw_synthesized_sfx/cloak_move_02.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_COIN_LARGE","notw_synthesized_sfx/coin_large_01.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_COIN_LARGE","notw_synthesized_sfx/coin_large_02.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_COIN_MEDIUM","notw_synthesized_sfx/coin_medium_01.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_COIN_MEDIUM","notw_synthesized_sfx/coin_medium_02.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_COIN_POUCH","notw_synthesized_sfx/coin_pouch_01.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_COIN_POUCH","notw_synthesized_sfx/coin_pouch_02.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_DOOR_HEAVY_CLOSE","notw_synthesized_sfx/door_heavy_close_01.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_DOOR_HEAVY_CLOSE","notw_synthesized_sfx/door_heavy_close_02.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_DOOR_HEAVY_OPEN","notw_synthesized_sfx/door_heavy_open_01.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_DOOR_HEAVY_OPEN","notw_synthesized_sfx/door_heavy_open_02.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_DOOR_WOOD_CLOSE","notw_synthesized_sfx/door_wood_close_01.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_DOOR_WOOD_CLOSE","notw_synthesized_sfx/door_wood_close_02.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_FIRE_CAMP","notw_synthesized_sfx/fire_camp_01.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_FIRE_CAMP","notw_synthesized_sfx/fire_camp_02.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_FIRE_LARGE","notw_synthesized_sfx/fire_large_01.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_FOOT_DIRT","notw_synthesized_sfx/foot_dirt_01.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_FOOT_DIRT","notw_synthesized_sfx/foot_dirt_02.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_FOOT_DIRT","notw_synthesized_sfx/foot_dirt_03.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_FOOT_DIRT","notw_synthesized_sfx/foot_dirt_04.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_FOOT_DIRT","notw_synthesized_sfx/foot_dirt_05.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_FOOT_DIRT","notw_synthesized_sfx/foot_dirt_06.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_FOOT_METAL","notw_synthesized_sfx/foot_metal_01.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_FOOT_METAL","notw_synthesized_sfx/foot_metal_02.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_FOOT_METAL","notw_synthesized_sfx/foot_metal_03.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_FOOT_METAL","notw_synthesized_sfx/foot_metal_04.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_FOOT_WATER","notw_synthesized_sfx/foot_water_01.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_FOOT_WATER","notw_synthesized_sfx/foot_water_02.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_FOOT_WATER","notw_synthesized_sfx/foot_water_03.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_FOOT_WATER","notw_synthesized_sfx/foot_water_04.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_KNIFE_BLOCK","notw_synthesized_sfx/knife_block_01.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_KNIFE_BLOCK","notw_synthesized_sfx/knife_block_02.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_KNIFE_DRAW","notw_synthesized_sfx/knife_draw_01.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_KNIFE_DRAW","notw_synthesized_sfx/knife_draw_02.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_KNIFE_HIT","notw_synthesized_sfx/knife_hit_01.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_KNIFE_HIT","notw_synthesized_sfx/knife_hit_02.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_KNIFE_HIT","notw_synthesized_sfx/knife_hit_03.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_KNIFE_SWING","notw_synthesized_sfx/knife_swing_01.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_KNIFE_SWING","notw_synthesized_sfx/knife_swing_02.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_KNIFE_SWING","notw_synthesized_sfx/knife_swing_03.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
"notw_synthesized_sfx","SFX_LEATHER_MOVE","notw_synthesized_sfx/leather_move_01.ogg","Procedurally synthesized SFX one-shots and weather layers (scripts/tools/synth_sfx.py)","NOTW contributors","in-repo","scripts/tools/synth_sfx.py","Project-original (CC BY-NC-SA 4.0 per LICENSE-ASSETS.md)","../../LICENSE-ASSETS.md","2026-08-26"
